Watching for file changes with StatReloader
[26/Dec/2025 01:36:02] "GET /admin/team/playerstats/add/ HTTP/1.1" 200 18469
[26/Dec/2025 01:36:02] "GET /admin/jsi18n/ HTTP/1.1" 200 3342
[26/Dec/2025 01:36:17] "POST /admin/team/playerstats/add/ HTTP/1.1" 200 18682
[26/Dec/2025 01:36:17] "GET /admin/jsi18n/ HTTP/1.1" 200 3342
[26/Dec/2025 01:36:24] "POST /admin/team/playerstats/add/ HTTP/1.1" 200 18682
[26/Dec/2025 01:36:24] "GET /admin/jsi18n/ HTTP/1.1" 200 3342
[26/Dec/2025 01:36:25] "POST /admin/team/playerstats/add/ HTTP/1.1" 200 18682
[26/Dec/2025 01:36:25] "GET /admin/jsi18n/ HTTP/1.1" 200 3342
[26/Dec/2025 01:36:26] "POST /admin/team/playerstats/add/ HTTP/1.1" 200 18682
[26/Dec/2025 01:36:26] "GET /admin/jsi18n/ HTTP/1.1" 200 3342
[26/Dec/2025 01:36:29] "POST /admin/team/playerstats/add/ HTTP/1.1" 200 18682
[26/Dec/2025 01:36:29] "GET /admin/jsi18n/ HTTP/1.1" 200 3342
[26/Dec/2025 01:36:39] "POST /admin/team/playerstats/add/ HTTP/1.1" 200 18682
[26/Dec/2025 01:36:39] "GET /admin/jsi18n/ HTTP/1.1" 200 3342
[26/Dec/2025 01:36:40] "POST /admin/team/playerstats/add/ HTTP/1.1" 200 18682
[26/Dec/2025 01:36:40] "GET /admin/jsi18n/ HTTP/1.1" 200 3342
[26/Dec/2025 01:36:41] "POST /admin/team/playerstats/add/ HTTP/1.1" 200 18682
[26/Dec/2025 01:36:41] "GET /admin/jsi18n/ HTTP/1.1" 200 3342
[26/Dec/2025 01:36:48] "GET /admin/team/accesscode/add/ HTTP/1.1" 200 18143
[26/Dec/2025 01:36:48] "GET /admin/jsi18n/ HTTP/1.1" 200 3342
Forbidden (CSRF token from POST incorrect.): /accounts/login/
[26/Dec/2025 01:42:20] "POST /accounts/login/ HTTP/1.1" 403 2503
Watching for file changes with StatReloader
[26/Dec/2025 01:42:54] "GET / HTTP/1.1" 302 0
[26/Dec/2025 01:43:04] "GET /accounts/login/ HTTP/1.1" 200 5235
